Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by 1-digit level HCFMD Family Household Composition (Dwelling)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"1-digit level HCFMD Family Household Composition (Dwelling)","One family household","Multiple family household","Other household","Not applicable","Total",
"SA1 (EN)",
"50701116316",124,6,49,7,187,
"50701116317",116,4,62,9,192,
"50701116318",81,0,28,6,120,
"50701125902",132,3,30,8,165,
"50701125903",96,8,53,23,177,
"50701125904",79,0,16,3,100,
"50701125905",100,5,34,10,143,
"50701125906",108,3,25,8,151,
"50701125907",165,9,53,12,238,
"50701125908",165,4,85,17,269,
"50701125909",120,3,40,0,164,
"50701125910",120,0,36,7,159,
"50701125911",238,3,29,11,285,
"50701125912",178,9,59,5,251,
"50701125913",123,7,42,4,174,
"50701125914",33,0,11,8,51,
"50701125915",67,3,27,19,118,
"50701125916",79,0,9,4,92,
"50701125918",70,0,37,6,112,
"50701125919",111,3,32,5,150,
"50701125920",152,0,60,11,228,
"50701125921",117,0,16,4,144,
"50701125922",88,3,23,13,129,
"50701125923",33,0,18,6,59,
"50701125924",103,0,42,9,154,
"50701125925",144,0,23,10,178,
"50701125926",99,6,35,7,154,
"50701126001",77,0,27,6,110,
"50701126002",161,3,15,13,194,
"50701126003",0,0,0,0,0,
"50701126004",162,0,35,10,216,
"50701126005",87,5,18,9,119,
"50701126006",52,5,14,4,82,
"50701126007",76,3,21,9,104,
"50701126008",79,5,22,8,110,
"50701126009",0,0,0,0,0,
"50702116401",113,0,35,9,156,
"50702116402",86,0,26,8,123,
"50702116403",76,0,24,5,115,
"50702116404",104,0,34,11,145,
"50702116405",96,0,41,5,145,
"50702116406",111,0,30,8,157,
"50702116407",142,0,68,18,233,
"50702116408",125,0,71,25,221,
"50702116409",167,0,120,46,331,
"50702116410",153,4,143,46,342,
"50702116411",113,0,30,10,160,
"50702116412",136,0,109,51,304,
"50702116413",99,0,54,12,164,
"50702116414",105,3,45,7,162,
"50702116415",127,0,34,9,174,
"50702116416",164,4,69,20,259,
"50702116417",104,0,27,13,136,
"50702116501",0,0,0,0,0,
"50702116502",179,0,81,35,296,
"50702116503",229,0,141,66,436,
"50702116504",175,0,91,34,301,
"50702116505",107,0,103,18,228,
"50702116506",48,0,93,44,186,
"50702116507",162,0,145,27,329,
"50702116508",73,0,33,13,119,
"50702116509",161,0,128,44,331,
"50702116510",106,0,77,30,210,
"50702116511",114,0,97,27,238,
"50702116512",79,4,106,56,247,
"50702116513",130,0,186,101,416,
"50702116514",66,0,133,67,268,
"50702116515",180,0,122,43,348,
"50702116516",161,0,193,36,401,
"50702116517",173,4,121,26,322,
"50702116518",140,4,64,24,229,
"50702116519",92,3,178,50,318,
"50702116520",86,0,119,23,234,
"50702116521",93,0,99,49,235,
"50702116522",142,4,130,47,317,
"50702116524",199,0,154,74,426,
"50702116525",24,0,159,60,245,
"50702116526",154,0,117,12,286,
"50702116527",118,0,63,18,203,
"50702116528",150,0,120,17,290,
"50702116529",107,0,67,14,191,
"50702116530",128,0,67,17,209,
"50702116531",188,0,76,29,301,
"50702116532",87,4,68,20,172,
"50702116533",69,0,152,32,250,
"50702116534",94,0,232,25,358,
"50702116601",13,0,11,0,24,
"50702116602",88,0,51,22,164,
"50702116603",72,0,63,25,156,
"50702116604",51,0,81,48,180,
"50702116605",140,3,75,19,229,
"50702116606",0,0,0,0,0,
"50702116607",133,0,119,39,290,
"50702116608",162,7,98,33,302,
"50702116609",151,0,96,27,275,
"50702116610",196,0,208,29,434,
"50702116611",107,0,64,16,194,
"50702116612",105,6,77,13,197,
"50702116613",185,6,83,39,308,
"50702116614",109,6,39,11,165,
"50702116615",75,0,71,10,154,
"50702116616",78,0,21,3,100,
"50702116617",112,4,29,3,149,
"50702116618",92,3,29,4,131,
"50702116619",82,0,85,30,196,
"50702116620",98,0,56,4,158,
"50702116621",55,0,24,13,94,
"50702116622",98,0,74,12,181,
"50702116623",81,0,60,13,158,
"50702116624",115,0,65,13,191,
"50702116625",149,0,130,18,297,
"50702116626",123,0,54,16,192,
"50702116627",36,0,36,17,93,
"50702116628",228,3,84,33,339,
"50702116629",74,0,22,12,116,
"50702116630",81,0,69,8,157,
"50702116631",75,0,44,10,134,
"50702116632",128,5,73,19,223,
"50702116633",148,4,60,6,220,
"50702116634",241,3,115,25,379,
"50702116635",184,4,102,23,312,
"50702116636",96,0,33,14,137,
"50702116701",0,0,0,0,0,
"50702116702",0,0,0,0,4,
"50703116904",118,4,29,8,166,
"50703116905",74,0,39,9,123,
"50703116907",173,5,46,11,235,
"50703116908",168,0,25,4,198,
"50703116910",153,5,35,12,205,
"50703116912",153,10,24,6,193,
"50703116913",113,5,37,9,172,
"50703116914",144,6,29,11,185,
"50703116916",0,0,0,0,0,
"50703116917",190,3,101,30,322,
"50703116918",118,0,26,8,151,
"50703116919",119,11,13,8,155,
"50703116920",113,3,13,3,138,
"50703116921",186,0,114,22,320,
"50703116925",63,0,15,4,84,
"50703116926",156,7,34,12,213,
"50703116927",114,0,27,13,154,
"50703116928",135,3,61,24,218,
"50703116929",130,6,28,4,171,
"50703116930",133,0,27,6,172,
"50703116931",147,3,34,9,204,
"50703116932",142,3,12,6,160,
"50703116933",104,3,32,7,149,
"50703116934",47,0,6,0,53,
"50703116935",154,0,91,15,261,
"50703116936",115,4,29,12,157,
"50703116937",173,10,48,13,239,
"50703116938",137,7,27,12,180,
"50703116939",144,8,27,5,180,
"50703116940",131,0,28,4,165,
"50703116941",129,4,26,12,172,
"50703116942",132,0,33,14,178,
"50703116943",110,6,32,7,155,
"50703116944",0,0,0,0,0,
"50703116945",31,0,79,37,148,
"50703116946",108,0,26,4,147,
"50703116947",55,3,36,9,105,
"50703116948",99,3,31,8,137,
"50703117001",127,5,48,13,202,
"50703117002",0,0,10,0,10,
"50703117003",125,4,156,31,321,
"50703117004",84,0,61,21,170,
"50703117005",79,4,80,22,180,
"50703117006",144,0,185,46,371,
"50703117007",81,0,77,23,184,
"50703117008",141,0,131,24,300,
"50703117009",153,3,57,9,220,
"50703117010",78,0,28,12,122,
"50703117011",87,0,25,7,124,
"50703117012",121,0,22,3,151,
"50703117013",102,0,42,8,155,
"50703117014",130,8,41,33,214,
"50703117016",146,0,130,38,324,
"50703117017",0,0,0,0,3,
"50703117018",69,4,56,13,143,
"50703117019",87,0,88,20,194,
"50703117201",0,0,0,0,0,
"50703117202",9,0,11,3,29,
"50703117301",4,0,15,0,27,
"50703117401",65,0,60,15,145,
"50703117402",58,0,41,12,116,
"50703117404",68,4,44,8,123,
"50703117405",0,0,0,0,0,
"50703117406",139,0,37,4,184,
"50703117407",138,9,57,10,210,
"50703117408",64,0,33,7,105,
"50703117409",59,6,19,4,86,
"50703117410",94,7,68,15,184,
"50703117411",136,0,79,15,235,
"50703117412",127,3,24,5,154,
"50703117413",123,9,41,12,183,
"50703117414",166,7,85,25,281,
"50703117415",78,0,58,12,147,
"50703117416",58,3,46,12,121,
"50703117417",94,0,50,14,156,
"50703117418",131,4,92,17,243,
"50703117419",64,0,42,4,110,
"50703117420",158,7,69,8,243,
"50703117421",93,3,59,12,165,
"50703117422",166,0,158,39,359,
"50703117423",131,0,73,16,222,
"50703117424",79,4,77,29,192,
"50703117425",89,3,61,18,169,
"50703117426",91,0,86,19,197,
"50703117427",71,0,101,26,201,
"50703117428",107,0,84,21,209,
"50703117429",148,3,63,17,229,
"50703126102",117,11,27,7,156,
"50703126103",72,4,13,6,91,
"50703126104",70,5,28,9,114,
"50703126105",110,9,7,7,131,
"50703126107",78,6,24,10,120,
"50703126108",0,0,0,0,0,
"50703126109",41,0,13,7,57,
"50703126110",135,9,25,5,174,
"50703126111",48,4,4,3,58,
"50703126112",106,5,22,0,138,
"50703126113",100,0,28,9,141,
"50703126114",122,3,21,4,149,
"50703126115",120,6,36,4,163,
"50703126116",181,4,51,16,251,
"50703126117",148,0,43,11,198,
"50703126118",130,6,32,5,175,
"50703126119",151,0,40,13,206,
"50703126120",182,4,42,8,240,
"50703126121",125,5,29,4,163,
"50703126122",84,8,31,6,117,
"50704117501",96,3,22,7,130,
"50704117502",125,4,35,26,192,
"50704117503",189,0,197,103,495,
"50704117504",175,0,59,38,270,
"50704117505",127,3,62,7,206,
"50704117506",93,3,32,21,153,
"50704117507",102,3,53,25,186,
"50704117508",128,0,59,46,233,
"50704117509",147,5,69,13,237,
"50704117510",156,3,23,17,195,
"50704117511",148,0,50,23,218,
"50704117512",118,9,40,14,175,
"50704117513",95,0,36,17,151,
"50704117514",124,0,69,29,211,
"50704117515",145,0,40,15,206,
"50704117516",185,0,74,21,279,
"50704117517",153,0,66,25,247,
"50704117518",163,10,75,26,279,
"50704117519",119,0,35,13,164,
"50704117520",175,0,43,20,234,
"50704117521",107,3,25,14,147,
"50704117522",96,4,34,3,145,
"50704117523",167,3,47,10,227,
"50704117524",89,4,28,10,127,
"50704117601",110,0,38,12,163,
"50704117602",97,0,38,8,145,
"50704117603",133,3,41,8,185,
"50704117604",90,0,28,13,130,
"50704117605",70,0,13,0,86,
"50704117606",135,3,33,8,182,
"50704117607",162,3,32,15,223,
"50704117608",71,6,17,3,88,
"50704117609",150,5,26,3,179,
"50704117701",92,0,74,16,183,
"50704117702",140,0,50,10,205,
"50704117703",109,0,155,35,303,
"50704117704",119,0,52,7,183,
"50704117705",110,0,35,5,155,
"50704117706",121,0,54,11,185,
"50704117707",101,0,98,17,223,
"50704117708",140,0,111,18,266,
"50704117709",136,0,94,18,253,
"50704117710",112,0,66,16,191,
"50704117711",92,0,53,13,166,
"50704117712",111,0,68,8,188,
"50704117713",204,3,57,30,293,
"50704117714",84,0,53,11,152,
"50704117715",119,0,54,10,186,
"50704117716",139,0,38,13,184,
"50704117717",162,3,64,19,242,
"50704117718",170,0,63,11,247,
"50704117719",141,0,163,27,332,
"50704117720",139,4,82,14,243,
"50704117721",122,0,97,26,242,
"50704117722",98,0,118,24,243,
"50704117723",91,0,121,13,227,
"50704117724",163,0,66,12,240,
"50704117725",143,0,64,14,221,
"50704117726",120,0,65,16,204,
"50704117727",127,0,68,17,210,
"50704117728",183,3,108,29,324,
"50704117729",102,0,156,44,296,
"50704117730",152,3,114,21,292,
"50704117801",166,6,42,12,226,
"50704117802",125,3,39,23,190,
"50704117803",87,0,28,14,131,
"50704117804",126,0,45,17,187,
"50704117805",154,4,82,21,253,
"50704117806",133,0,65,25,225,
"50704117807",169,0,134,21,329,
"50704117808",112,0,13,13,146,
"50704117809",170,0,92,28,291,
"50704117810",110,0,38,8,153,
"50704117812",151,0,78,28,261,
"50704117813",146,4,80,25,252,
"50704117814",74,4,28,15,115,
"50704117815",181,0,57,21,258,
"50704117816",97,0,31,3,137,
"50704117817",87,3,138,53,280,
"50704117818",108,3,31,12,150,
"50704117819",81,0,12,11,105,
"50704117820",153,4,43,19,219,
"50704117821",95,0,39,13,152,
"50704117822",139,6,59,3,211,
"50704117823",127,4,41,15,188,
"50704117824",147,9,28,7,186,
"50704117825",134,0,42,12,191,
"50704117826",175,5,57,23,257,
"50704117827",238,0,98,24,366,
"50704117828",53,0,25,6,85,
"50704117829",139,0,47,9,196,
"50704117830",95,0,60,15,169,
"50704117831",148,0,84,20,249,
"50704117832",100,0,93,48,240,
"50704117833",70,0,73,106,252,
"50704117834",74,6,14,10,109,
"50704117901",66,0,16,4,85,
"50704117902",119,3,29,11,164,
"50704117903",156,0,27,11,195,
"50704117904",57,0,9,0,68,
"50704117905",173,9,15,13,206,
"50704117906",99,0,43,11,147,
"50704117907",110,0,220,85,412,
"50704117908",115,6,43,11,179,
"50704117909",91,6,27,6,121,
"50704117910",116,3,10,6,138,
"50704117911",113,8,61,18,197,
"50704117912",169,3,79,18,270,
"50704117913",165,3,37,10,219,
"50704117914",127,3,34,9,168,
"50704117915",103,5,20,6,135,
"50704117916",157,5,34,10,211,
"50704117917",191,6,43,10,240,
"50704118001",89,4,3,7,104,
"50704118002",86,0,6,9,105,
"50704118003",112,3,64,16,191,
"50704118004",80,0,19,6,104,
"50704118005",78,0,8,5,87,
"50704118006",135,3,30,0,177,
"50704118007",87,3,4,3,97,
"50704118008",152,3,24,6,182,
"50704118009",103,0,41,9,150,
"50704118010",84,0,10,0,101,
"50704118011",119,0,11,3,134,
"50704118012",142,6,17,5,170,
"50704118013",93,0,19,3,121,
"50704118014",84,0,27,6,115,
"50704118015",167,0,33,11,210,
"50704118016",117,0,34,9,158,
"50704118017",134,4,38,12,188,
"50704118018",62,0,8,3,80,
"50704118019",115,4,27,12,153,
"50704118020",160,4,41,12,215,
"50704118021",145,0,19,4,170,
"50704118022",102,4,15,9,129,
"50704118023",60,3,8,0,77,
"50704118024",61,0,24,9,88,
"50704118025",57,0,15,3,71,
"50704118026",0,0,0,0,0,
"50704118027",65,4,9,8,83,
"50704118028",82,0,11,6,104,
"50704118029",141,4,24,7,181,
"50704118030",73,0,13,6,94,
"50704118031",78,4,14,4,102,
"50704118032",79,3,19,3,105,
"50704118101",142,0,121,27,289,
"50704118102",130,0,67,18,214,
"50704118103",135,0,39,11,184,
"50704118104",153,0,38,9,203,
"50704118105",94,0,83,33,211,
"50704118106",141,0,72,12,223,
"50704118107",161,4,29,18,211,
"50704118108",126,5,24,17,175,
"50704118109",145,0,62,15,217,
"50704118110",141,0,67,12,216,
"50704118111",181,0,54,10,246,
"50704118112",177,0,38,12,228,
"50704118113",177,4,61,11,243,
"50704118114",117,0,23,4,148,
"50704118115",133,3,24,6,160,
"50704118116",153,0,51,7,208,
"50704118117",70,6,37,6,120,
"50704118118",191,5,66,13,277,
"50704118119",125,0,170,37,336,
"50704118120",188,0,58,22,269,
"50704118121",149,0,71,9,227,
"50704118122",160,0,58,16,232,
"50704118123",141,0,33,7,184,
"50704118124",216,0,58,10,280,
"50704118125",216,0,56,23,294,
"50704118126",153,0,67,20,242,
"50704118127",55,0,51,11,120,
"50704118128",120,0,47,14,189,
"50704118129",122,0,40,14,181,
"50704118130",162,0,164,38,360,
"50704118131",154,4,20,24,203,
"50704118132",131,5,22,9,164,
"50704118201",154,0,66,5,231,
"50704118202",131,3,56,7,195,
"50704118203",102,0,38,5,143,
"50704118204",111,0,27,10,157,
"50704118205",71,5,21,9,106,
"50704118206",125,0,59,5,190,
"50704118207",136,0,46,9,198,
"50704118208",93,4,47,7,155,
"50704118209",117,3,73,19,213,
"50704118210",151,5,35,13,204,
"50704118211",87,0,55,13,152,
"50704118212",104,0,22,0,134,
"50704118213",130,0,190,59,377,
"50704118214",136,5,88,22,240,
"50704118215",85,0,48,9,137,
"50704118216",109,3,30,5,154,
"50704118217",121,3,69,13,205,
"50704118218",109,5,55,8,175,
"50704118219",88,8,31,6,133,
"50704118220",106,3,16,9,140,
"50704118221",148,9,26,13,192,
"50704118222",102,0,18,8,130,
"50704118223",143,3,36,13,194,
"50704118224",182,3,51,10,246,
"50704118225",65,8,21,4,98,
"50704118226",66,3,25,5,101,
"50704118227",158,11,36,17,215,
"50704118228",96,0,30,8,132,
"50704118301",142,0,81,13,239,
"50704118302",180,5,84,26,298,
"50704118303",124,0,132,41,299,
"50704118304",119,0,69,10,199,
"50704118305",122,0,80,26,226,
"50704118306",138,0,112,21,272,
"50704118307",74,0,89,8,170,
"50704118308",162,0,133,22,315,
"50704118309",111,0,45,9,164,
"50704118310",144,0,84,13,243,
"50704118401",79,0,11,9,98,
"50704118402",82,4,10,0,97,
"50704118403",132,8,30,10,177,
"50704118404",129,6,14,3,149,
"50704118405",69,4,0,10,80,
"50704118406",71,5,11,7,96,
"50704118407",0,0,0,0,0,
"50704118408",96,0,14,7,120,
"50704118409",150,11,36,8,196,
"50704118410",130,3,12,7,154,
"50704118411",107,8,14,7,135,
"50704118412",60,0,9,5,73,
"50704118413",86,0,16,4,110,
"50704118414",101,3,15,14,133,
"50704118415",73,7,11,7,92,
"50704118416",77,0,13,9,95,
"50704118417",78,3,14,6,97,
"50704118418",167,6,22,17,208,
"50705118601",98,5,55,14,168,
"50705118602",144,3,65,19,230,
"50705118603",101,4,48,6,162,
"50705118604",122,5,95,16,241,
"50705118605",160,4,68,22,249,
"50705118606",104,0,54,3,167,
"50705118607",77,5,33,5,119,
"50705118608",65,4,49,10,123,
"50705118609",128,4,64,15,211,
"50705118610",114,4,63,11,192,
"50705118611",92,5,20,12,127,
"50705118612",82,6,51,7,148,
"50705118613",78,6,55,11,142,
"50705118614",64,6,46,3,112,
"50705118615",74,4,56,0,138,
"50705118616",144,3,85,16,243,
"50705118617",93,0,64,12,174,
"50705118618",78,0,43,14,140,
"50705118619",90,0,60,3,155,
"50705118620",127,8,86,8,226,
"50705118621",142,0,70,21,234,
"50705118701",69,7,30,5,104,
"50705118702",72,0,8,6,88,
"50705118703",107,3,23,0,133,
"50705118704",130,3,43,10,194,
"50705118705",125,0,50,14,190,
"50705118706",60,0,23,5,95,
"50705118707",149,3,39,16,206,
"50705118708",74,0,24,7,110,
"50705118709",133,0,20,8,164,
"50705118710",112,3,48,10,175,
"50705118711",105,0,31,15,155,
"50705118713",126,3,39,14,182,
"50705118714",95,5,32,13,153,
"50705118715",117,0,27,8,151,
"50705118716",87,3,17,4,109,
"50705118717",135,4,24,0,164,
"50705118718",113,0,96,17,226,
"50705118719",125,3,39,9,176,
"50705118720",101,4,25,7,144,
"50705118722",0,0,0,0,0,
"50705118723",29,3,11,7,51,
"50705118724",4,0,4,4,11,
"50705118725",87,0,18,3,110,
"50705118726",99,8,34,8,149,
"50705118727",81,4,16,5,105,
"50705118728",73,0,37,11,115,
"50705118729",77,5,34,3,121,
"50705118730",91,0,38,10,138,
"50705118731",78,5,23,0,107,
"50705118732",121,3,34,13,171,
"50705118734",147,5,28,4,179,
"50705118735",71,4,9,8,95,
"50705118736",74,0,15,0,98,
"50705118737",91,6,12,4,109,
"50705118738",150,6,13,11,171,
"50705118739",109,0,20,4,136,
"50705118740",107,4,22,11,145,
"50705118801",0,0,0,0,0,
"50705118802",84,0,38,6,124,
"50705118803",157,0,217,149,526,
"50705118805",106,5,42,11,163,
"50705118806",74,0,116,16,206,
"50705118807",169,3,178,122,475,
"50705118808",163,9,161,64,392,
"50705118809",83,0,113,64,263,
"50705118810",173,5,89,18,283,
"50705118811",100,0,344,38,478,
"50705118812",85,5,52,7,151,
"50705118813",120,5,49,18,191,
"50705118814",138,5,164,34,339,
"50705118815",138,3,57,19,209,
"50705118816",87,0,263,27,378,
"50705118817",0,0,3,5,7,
"50705118818",141,3,141,47,331,
"50705118819",0,0,0,4,4,
"50705118820",70,3,44,7,123,
"50705118821",169,8,59,15,255,
"50705118822",109,0,87,25,223,
"50705118823",27,0,92,0,121,
"50705118824",87,0,54,10,156,
"50705118825",215,0,71,23,320,
"50705118826",107,3,70,23,204,
"50705118827",101,0,72,13,184,
"50705118828",114,5,35,8,157,
"50705118830",117,0,143,61,317,
"50705118831",157,0,83,35,280,
"50705118832",118,0,132,88,334,
"50705118833",5,0,8,0,10,
"50705118834",101,3,53,9,161,
"50705118835",178,0,68,27,267,
"50705118836",117,5,50,15,184,
"50705118837",63,6,117,6,193,
"50705118838",80,0,170,66,317,
"50705118839",78,0,57,35,170,
"50705118840",75,0,55,34,170,
"50705118902",0,0,0,0,0,
"50705118903",0,0,0,0,5,
"50705119001",139,4,89,24,257,
"50705119002",164,4,54,30,238,
"50705119003",138,0,56,15,217,
"50705119004",119,0,50,15,184,
"50705119005",80,0,34,10,131,
"50705119006",104,4,32,14,162,
"50705119007",168,6,105,44,312,
"50705119008",159,0,80,12,250,
"50705119009",134,3,100,88,327,
"50705119010",111,5,39,11,162,
"50705119011",143,8,63,15,228,
"50705119012",99,0,153,28,287,
"50705119013",95,0,159,44,295,
"50705119014",104,6,33,20,168,
"50705119015",163,0,40,25,229,
"50705119016",61,0,30,8,89,
"50705119017",112,0,70,20,209,
"50705119018",104,0,41,11,153,
"50705119019",93,0,61,24,175,
"50705119020",80,0,33,13,127,
"50705119021",101,6,64,16,182,
"50705119022",109,0,58,50,213,
"50705119023",80,0,109,27,218,
"50705119024",77,5,64,61,203,
"50705119025",147,0,123,68,341,
"50705119027",86,5,22,10,114,
"50705119028",57,0,31,11,102,
"50705119029",87,3,21,4,117,
"50705119030",85,0,33,4,122,
"50705119102",100,0,36,16,153,
"50705119103",159,0,52,33,239,
"50705119104",118,4,27,27,182,
"50705119105",92,6,29,29,152,
"50705119106",104,0,38,30,171,
"50705119108",83,6,3,5,99,
"50705119109",135,0,33,6,177,
"50705119114",121,3,22,12,160,
"50705119115",97,0,8,3,113,
"50705119118",159,0,22,12,199,
"50705119119",95,3,26,11,138,
"50705119120",219,3,31,14,271,
"50705119123",91,0,18,4,110,
"50705119124",170,0,13,8,201,
"50705119125",121,3,14,10,146,
"50705119126",141,5,52,19,214,
"50705119128",123,4,24,4,156,
"50705119129",213,4,32,24,266,
"50705119130",177,0,50,30,257,
"50705119131",170,4,38,4,215,
"50705119132",111,4,24,12,149,
"50705119133",78,0,16,5,97,
"50705119134",127,0,10,9,149,
"50705119135",143,0,30,19,187,
"50705119136",128,3,13,7,153,
"50705119137",151,3,10,3,164,
"50705119138",98,0,26,13,136,
"50705119139",81,0,8,9,100,
"50705119140",88,0,11,5,98,
"50705119141",129,0,31,10,166,
"50705119142",164,0,41,26,233,
"50705119143",144,0,53,27,225,
"50705119144",100,0,10,3,119,
"50705119145",136,8,35,14,193,
"50705119146",97,4,13,13,130,
"50705119147",118,0,6,3,129,
"50705119148",93,4,4,7,112,
"50705119149",169,0,59,14,246,
"50705119150",119,0,47,26,188,
"50705119151",104,3,21,4,136,
"50705119152",111,0,7,3,125,
"50705119153",138,3,55,13,208,
"50705119154",73,0,41,21,125,
"50705119155",125,4,50,14,191,
"50705119156",168,4,73,14,267,
"50705119157",119,0,49,15,182,
"50705119158",83,5,16,9,106,
"50705119201",83,4,25,8,121,
"50705119202",112,0,26,9,152,
"50705119203",87,3,38,3,139,
"50705119204",134,0,59,14,214,
"50705119205",106,4,33,31,171,
"50705119206",145,3,33,33,208,
"50705119207",108,0,63,9,185,
"50705119208",74,0,38,12,128,
"50705119209",85,0,34,18,133,
"50705119211",83,0,57,4,143,
"50705119212",220,7,55,21,302,
"50705119213",139,4,72,16,232,
"50705119214",94,4,29,0,127,
"50705119215",65,0,45,7,109,
"50705119216",81,0,28,4,113,
"50705119217",174,3,103,18,297,
"50705119218",239,3,100,8,356,
"50705119219",128,0,73,14,215,
"50705119220",150,0,60,8,220,
"50705119221",76,0,34,17,120,
"50705119222",84,8,59,9,166,
"50705119223",103,4,45,10,161,
"50705119224",114,0,37,12,162,
"50705119225",166,0,67,23,260,
"50705119226",99,4,34,5,133,
"50705119227",107,3,23,9,139,
"50705119228",103,6,27,7,152,
"50705119229",59,0,34,6,101,
"50705119230",77,6,43,18,135,
"50705119301",102,3,39,16,158,
"50705119302",112,8,44,18,181,
"50705119303",84,3,37,8,132,
"50705119304",78,0,15,11,110,
"50705119305",135,5,42,19,191,
"50705119306",70,0,33,6,115,
"50705119307",111,6,34,11,166,
"50705119308",74,3,44,10,133,
"50705119309",128,3,46,16,184,
"50705119310",127,5,60,17,207,
"50705119311",79,0,58,19,152,
"50705119312",85,3,25,12,123,
"50705119313",55,0,22,5,86,
"50705119314",124,5,50,11,190,
"50705119315",80,0,56,12,153,
"50705119316",96,0,33,7,138,
"50705119317",96,4,32,14,148,
"50705119318",66,3,43,4,125,
"50705119319",56,0,19,4,83,
"50705119320",86,0,32,6,128,
"50705119321",94,0,31,6,140,
"50705119322",131,7,53,16,198,
"50705119323",102,7,47,15,173,
"50705119324",112,0,52,13,169,
"50705119325",167,0,59,22,247,
"50705119326",141,0,57,16,222,
"50705119327",108,4,54,9,167,
"50705119328",111,0,32,8,154,
"50705131201",96,0,45,8,154,
"50705131202",125,0,70,26,210,
"50705131203",113,0,54,10,176,
"50705131204",58,3,12,6,76,
"50705131205",176,3,59,24,256,
"50705131206",143,9,29,8,195,
"50705131207",161,7,72,17,262,
"50705131208",100,0,18,6,123,
"50705131209",0,0,0,0,0,
"50705131210",112,0,115,13,237,
"50705131211",169,0,46,13,230,
"50705131212",97,9,23,6,146,
"50705131213",132,4,54,12,202,
"50705131214",101,4,22,6,124,
"50705131215",193,4,40,19,253,
"50705131216",114,0,22,7,139,
"50705131217",167,5,24,19,217,
"50705131218",159,0,56,16,224,
"50705131219",183,3,94,13,291,
"50705131220",103,6,27,9,142,
"50705131221",35,0,24,4,77,
"50705131222",79,0,7,3,96,
"50705131223",92,3,52,14,166,
"50705131224",186,3,37,17,244,
"50705131225",108,9,58,13,188,
"50705131301",176,5,51,12,243,
"50705131302",99,0,10,8,112,
"50705131303",143,6,16,9,167,
"50705131304",115,4,15,4,130,
"50705131305",111,0,29,13,151,
"50705131306",235,8,36,9,294,
"50705131307",184,0,47,18,246,
"50705131308",153,3,64,12,224,
"50705131309",106,4,25,10,151,
"50705131310",84,6,32,11,124,
"50705131311",85,0,35,6,121,
"50705131312",126,0,20,6,159,
"50705131313",86,0,151,40,284,
"50705131314",61,0,22,9,90,
"50705131315",178,3,24,12,210,
"50705131316",172,0,116,23,314,
"50705131317",0,0,0,0,0,
"50705131318",148,0,29,11,190,
"50705131319",143,5,25,5,177,
"50705131320",113,6,16,5,134,
"50705131321",140,3,16,3,168,
"50705131322",155,0,31,8,187,
"50705131323",158,7,44,21,231,
"50705131324",164,5,18,14,205,
"50705131325",116,6,19,9,144,
"50705131326",167,3,19,5,198,
"50705131327",145,3,35,11,199,
"50705131328",99,0,21,11,137,
"50705131329",124,0,50,14,189,
"50705131330",59,10,20,12,94,
"50705131331",87,3,18,6,119,
"50705131332",113,0,15,4,141,
"50705131333",130,4,17,9,161,
"50705131334",127,4,14,6,153,
"50705131335",88,4,10,0,100,
"50705131336",163,3,57,11,234,
"50705131337",28,0,4,0,39,
"50705131338",55,6,23,17,96,
"50705131339",84,0,26,4,120,
"50705131340",137,0,17,8,169,
"50705131341",46,0,6,4,52,
"50705131342",129,0,33,8,166,
"50705131343",120,3,16,4,145,
"50705131344",192,0,30,12,238,
"50705131345",111,0,50,17,176,
"50705131346",76,4,15,5,88,
"50705131347",196,7,59,19,285,
"50705131348",118,5,17,3,142,
"50705131349",135,7,46,8,200,
"50705131350",190,11,39,20,260,
"50705131351",136,4,32,12,181,
"50705131352",148,0,41,7,204,
"50705131353",118,0,34,9,161,
"50705131354",98,7,45,28,179,
"50705131355",71,0,16,3,93,
"50705131356",69,3,0,0,71,
"50705131401",57,0,10,9,71,
"50705131402",91,5,21,14,120,
"50705131403",100,0,21,5,125,
"50705131404",97,9,14,10,132,
"50705131405",113,0,28,9,145,
"50705131406",0,0,0,0,0,
"50705131407",100,4,34,10,151,
"50705131408",0,0,0,0,0,
"Total",544312,12692,252669,73628,883307,

"Dataset: Census of Population and Housing, 2021, TableBuilder"

"INFO","Cells in this table have been randomly adjusted to avoid the release of confidential data. No reliance should be placed on small cells."


"Copyright Commonwealth of Australia, 2021, see abs.gov.au/copyright"
"ABS data licensed under Creative Commons, see abs.gov.au/ccby"
