Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"MB (EN) by 1-digit level HCFMD Family Household Composition (Dwelling)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"1-digit level HCFMD Family Household Composition (Dwelling)","One family household","Multiple family household","Other household","Not applicable","Total",
"MB (EN)",
"50179415000",33,0,3,4,33,
"50179416000",22,0,6,0,29,
"50179391300",34,4,3,0,36,
"50179391400",38,0,5,7,42,
"50179391500",29,4,4,4,39,
"50179393200",30,0,5,0,32,
"50178940000",27,0,6,0,29,
"50180690000",30,0,8,0,40,
"50180700000",37,0,7,0,43,
"50180710000",20,3,0,0,30,
"50391506300",28,0,14,3,44,
"50391825100",22,0,3,0,26,
"50391825200",32,0,10,8,47,
"50391849600",25,0,21,4,43,
"50391850900",31,0,30,4,71,
"50391851000",19,0,24,0,49,
"50392084500",28,0,10,0,42,
"50181180000",0,0,0,0,0,
"50379450000",0,0,0,0,0,
"50391806400",0,0,0,0,0,
"50391806500",35,0,5,5,46,
"50391806600",3,0,0,0,0,
"50391806700",0,0,0,0,0,
"50392050400",23,0,7,0,33,
"50178990000",35,5,5,0,49,
"50179400000",37,0,7,6,47,
"50179412000",23,0,0,0,27,
"50179417000",23,0,7,0,35,
"50179418000",12,3,8,3,24,
"50179420000",23,0,5,0,29,
"50179330000",32,0,13,7,55,
"50179391100",32,0,3,0,38,
"50179391200",39,0,10,6,52,
"50379410000",9,0,0,0,9,
"50181131200",22,0,6,0,36,
"50181131600",33,0,8,3,41,
"50181132100",22,0,6,5,35,
"50181132800",17,0,10,0,25,
"50391833600",22,0,11,3,38,
"50391833700",19,0,13,6,41,
"50391637600",16,0,4,0,23,
"50391662000",21,0,0,0,25,
"50391825700",25,0,8,7,34,
"50391832400",15,0,11,0,27,
"50391898500",26,0,0,5,30,
"50392070100",25,0,3,0,30,
"50181131300",25,0,0,0,27,
"50181131500",39,0,12,3,56,
"50181131700",34,0,8,0,42,
"50391489600",25,0,5,0,25,
"50391942500",17,0,5,0,27,
"50391824500",15,0,10,4,29,
"50391832100",14,0,0,0,17,
"54017200000",76,4,17,0,100,
"54024300000",37,0,5,4,54,
"50391806100",27,0,5,0,37,
"50391806200",38,0,5,0,41,
"50391806300",21,0,0,0,26,
"50391825500",0,0,0,0,0,
"50391901900",25,0,5,0,35,
"50392071100",23,0,3,0,24,
"50391700600",19,0,6,3,27,
"50391706900",25,0,3,5,33,
"50391832500",26,0,8,4,35,
"54006000000",9,0,4,0,11,
"54006500000",31,0,7,5,40,
"54006600000",0,0,0,0,0,
"54026600000",0,0,0,0,0,
"54026700000",0,0,0,0,0,
"54027200000",0,0,0,0,0,
"54027300000",0,0,0,0,0,
"54029100000",0,0,0,0,0,
"54029200000",9,0,0,0,10,
"54029300000",28,0,3,0,30,
"54029400000",0,0,0,0,10,
"50391807500",29,0,18,0,48,
"50391807600",8,0,13,0,17,
"50391833500",21,0,6,5,34,
"50392057400",17,0,13,5,33,
"53978000000",32,0,17,0,48,
"53979200000",20,0,16,5,35,
"54005800000",28,0,12,0,43,
"50391693700",21,0,0,0,21,
"50391898600",31,0,0,0,34,
"50392053800",47,4,0,4,52,
"50392071600",16,0,20,8,44,
"50391680200",18,0,11,0,21,
"50391680300",36,3,10,3,48,
"53977900000",21,0,3,0,31,
"53978100000",48,0,16,8,75,
"53978400000",0,0,0,0,0,
"54008700000",0,0,0,0,0,
"54020000000",23,0,6,3,33,
"54027100000",29,0,5,0,33,
"50391824700",30,0,5,0,33,
"50391825000",23,4,6,0,37,
"54008500000",38,0,0,0,48,
"54049300000",50,0,10,6,72,
"50391576400",26,0,11,0,33,
"50391576500",17,0,0,4,21,
"50391823800",0,0,0,0,0,
"50391824000",16,0,5,0,28,
"50391824100",34,0,3,0,40,
"50391898400",23,3,0,0,28,
"50392004800",23,0,0,0,29,
"50391644800",15,0,3,0,28,
"50391688200",18,0,5,0,25,
"50391825600",32,0,3,0,33,
"50391825800",26,0,10,0,42,
"50391966900",29,0,5,3,38,
"50391807700",0,0,0,0,0,
"50391823900",40,0,3,7,53,
"50391902000",12,0,6,0,21,
"54049400000",44,4,3,6,53,
"54050200000",34,0,7,0,42,
"50391644900",24,0,0,3,27,
"50391645000",19,0,5,0,33,
"50391824600",35,0,4,3,40,
"50392055100",23,0,4,6,31,
"50392059300",33,0,13,3,54,
"50391661900",17,4,7,5,26,
"50391831300",16,0,5,0,25,
"50391834300",0,0,0,0,0,
"50391834500",22,0,10,0,36,
"50392058000",29,0,10,3,43,
"54008200000",20,0,4,0,29,
"50379270000",0,0,0,0,0,
"50181131100",0,0,0,0,0,
"50181134100",0,0,0,0,0,
"50181134200",0,0,0,0,0,
"54017100000",18,0,44,20,82,
"54024200000",15,0,34,14,65,
"50179190000",0,0,0,0,0,
"54023500000",6,0,0,0,7,
"54025100000",34,0,9,0,44,
"54027400000",41,0,5,0,50,
"54027500000",28,0,12,0,41,
"50392055200",20,0,24,10,57,
"50392080500",32,0,10,0,48,
"54005700000",0,0,0,0,0,
"54008300000",31,0,10,0,38,
"54008400000",47,0,12,3,65,
"54008800000",19,4,6,0,33,
"50179440000",37,3,19,4,69,
"50179450000",42,3,14,9,66,
"50179460000",21,3,10,0,36,
"50181603000",21,0,9,0,33,
"50181370000",0,0,12,0,12,
"50181391000",0,0,0,0,0,
"50379280000",0,0,0,0,0,
"50178870000",0,0,0,0,0,
"50178880000",0,0,0,0,0,
"50180100000",32,0,15,6,61,
"50180630000",21,0,11,4,32,
"50181260000",27,0,17,5,47,
"50181280000",13,0,56,13,81,
"50181291000",12,0,15,4,25,
"50181292000",26,0,48,3,73,
"50179120000",0,0,0,0,0,
"50179130000",23,0,18,7,54,
"50179200000",17,0,12,5,35,
"50180640000",32,0,17,4,54,
"50180650000",14,0,12,4,26,
"50179710000",15,0,12,3,37,
"50179720000",19,0,14,3,41,
"50180560000",20,0,14,5,36,
"50180570000",18,3,27,9,55,
"50181301000",4,0,0,0,6,
"50181302000",0,0,0,0,0,
"50379080000",0,0,0,0,0,
"50379090000",0,0,0,0,0,
"50178840000",16,0,25,4,46,
"50179040000",0,0,0,0,0,
"50179110000",20,0,11,0,31,
"50180600000",9,0,28,7,47,
"50180610000",12,0,14,4,30,
"50180620000",13,0,14,3,30,
"50181230000",17,0,20,8,42,
"50181240000",25,0,30,6,65,
"50181250000",6,0,24,3,31,
"50181630000",0,0,0,0,0,
"50181660000",29,0,21,10,51,
"50181160000",0,0,0,0,0,
"50181640000",35,0,36,8,73,
"50181650000",22,0,27,14,65,
"50181730000",32,0,17,0,47,
"50379130000",0,0,0,0,0,
"50379140000",0,0,0,0,0,
"50179010000",0,0,0,0,0,
"50179100000",0,0,0,0,0,
"50179230000",26,0,40,8,73,
"50179240000",0,0,0,0,0,
"50180520000",14,0,24,6,42,
"50180530000",21,0,18,3,45,
"50180540000",27,0,17,0,52,
"50180550000",21,0,16,0,38,
"50181150000",22,0,14,9,44,
"50379150000",10,0,0,0,7,
"50178860000",18,0,4,3,31,
"50181570000",0,0,0,0,0,
"50181580000",47,3,16,0,60,
"50181590000",27,0,13,0,41,
"50181602000",0,0,0,0,0,
"50181607000",49,0,19,0,74,
"50181608000",13,0,9,0,24,
"50379340000",0,0,0,0,0,
"50379350000",0,0,0,0,0,
"50379360000",0,0,0,0,0,
"50179470000",25,0,8,3,38,
"50179510000",26,0,11,4,40,
"50179520000",25,0,10,5,44,
"50179180000",0,0,0,0,0,
"50179480000",28,0,12,4,44,
"50179490000",25,0,5,5,35,
"50179500000",24,0,6,3,38,
"50181601000",35,0,5,0,39,
"50181604000",24,0,5,0,34,
"50181605000",27,0,4,0,35,
"50181606000",37,0,7,3,44,
"50179030000",12,0,14,0,24,
"50179530000",27,0,7,5,38,
"50179540000",39,0,11,0,53,
"50179550000",28,0,11,0,45,
"50179560000",38,6,11,5,52,
"50179570000",30,0,13,11,55,
"50179580000",0,0,0,0,0,
"50179590000",16,0,9,9,38,
"50179600000",28,0,8,0,41,
"50179610000",22,0,4,3,31,
"50180110000",33,0,39,13,85,
"50180120000",21,0,16,5,45,
"50180130000",22,0,19,4,41,
"50180140000",19,3,20,5,42,
"50180160000",21,0,15,7,46,
"50180170000",23,0,23,6,60,
"50181330000",0,0,0,0,0,
"50181680000",0,0,0,0,0,
"50379100000",0,0,0,0,0,
"50379110000",0,0,0,0,0,
"50379120000",0,0,0,0,0,
"50379290000",0,0,0,0,3,
"50180060000",24,0,22,0,45,
"50180070000",5,0,9,3,17,
"50180080000",24,0,17,3,46,
"50180090000",0,0,0,0,0,
"50181270000",18,4,11,3,36,
"50178830000",0,0,0,0,0,
"50178850000",18,0,14,7,42,
"50180030000",24,0,17,3,41,
"50180040000",15,4,27,5,51,
"50180050000",29,0,18,7,56,
"50178980000",0,0,0,0,0,
"50181520000",0,0,0,0,0,
"50181710000",0,0,0,0,0,
"50391484000",10,0,7,3,23,
"50391488500",0,0,0,0,0,
"50391499300",0,0,0,0,0,
"50391945200",0,0,0,0,0,
"50391947200",0,0,0,0,0,
"50391959000",0,0,0,0,0,
"50391961600",0,0,0,0,0,
"50181320000",0,0,3,0,3,
"50181341000",0,0,0,0,0,
"50181342000",0,0,6,0,6,
"50181343000",0,0,0,0,0,
"50181351000",0,0,0,0,0,
"50181352000",0,0,0,0,0,
"50181353000",0,0,0,0,0,
"50181354000",0,0,0,0,0,
"50181355000",0,0,0,0,0,
"50181356000",0,0,0,0,0,
"50181357000",0,0,3,0,3,
"50181361000",0,0,0,0,0,
"50181362000",0,0,4,0,5,
"50181363000",0,0,0,0,0,
"50181364000",0,0,0,0,0,
"50181365000",0,0,0,0,0,
"50181381000",0,0,0,0,0,
"50181382000",0,0,0,0,0,
"50181383000",0,0,0,0,0,
"50181384000",0,0,0,0,0,
"50181392000",0,0,0,0,0,
"50181393000",0,0,0,0,0,
"50181511000",0,0,0,0,0,
"50181512000",0,0,0,0,6,
"50181513000",0,0,0,0,0,
"50379240000",0,0,3,0,3,
"50379250000",0,0,0,0,0,
"50178950000",0,0,0,0,0,
"50178970000",20,0,22,0,52,
"50180010000",22,0,12,3,40,
"50180020000",24,0,22,8,54,
"50179950000",33,0,19,6,53,
"50179960000",0,0,0,0,0,
"50179970000",25,0,24,8,57,
"50180180000",22,0,20,8,51,
"50180200000",23,0,11,0,36,
"50180220000",25,0,9,4,41,
"50180580000",0,0,0,0,0,
"50180599000",0,0,0,0,0,
"50178930000",42,0,12,3,60,
"50178960000",28,0,15,0,47,
"50179620000",38,0,13,0,52,
"50179630000",21,0,0,0,26,
"50180290000",25,0,19,0,49,
"50180302000",13,0,16,0,30,
"50180303000",74,3,18,3,100,
"50180304000",0,0,0,0,0,
"50180310000",22,0,4,0,32,
"50180790000",38,0,20,3,59,
"50180800000",0,0,0,0,0,
"50180850000",28,0,15,8,50,
"50178920000",27,0,11,0,43,
"50181620000",31,3,8,0,42,
"50379480000",0,0,0,0,0,
"50179900000",19,0,12,0,37,
"50179910000",29,0,13,5,44,
"50179920000",25,0,25,4,55,
"50179930000",27,3,17,4,48,
"50179640000",0,0,0,0,0,
"50179650000",26,0,25,4,54,
"50179660000",30,0,13,5,48,
"50179670000",15,0,13,0,35,
"50179700000",20,0,14,6,39,
"50179940000",42,0,19,3,59,
"50379170000",0,0,0,0,0,
"50178890000",45,0,8,0,53,
"50180321000",21,0,9,0,25,
"50180322000",32,0,5,4,45,
"50180740000",28,0,8,0,36,
"50180330000",44,0,16,5,59,
"50180341000",41,0,12,3,65,
"50180342000",0,0,0,0,0,
"50180343000",43,0,9,3,59,
"50379470000",0,0,0,0,0,
"50179060000",25,0,12,8,50,
"50179851000",17,0,10,3,30,
"50180870000",0,0,0,0,0,
"50180880000",31,0,14,6,51,
"50180890000",24,0,7,4,34,
"50180900000",25,0,11,0,35,
"50180910000",14,0,18,0,34,
"50180920000",28,0,16,4,52,
"50180930000",0,0,0,0,0,
"50179980000",26,0,9,3,42,
"50179990000",26,0,14,5,51,
"50180000000",27,0,29,10,56,
"50179050000",18,0,14,4,36,
"50179740000",19,5,16,4,44,
"50179750000",21,0,21,5,49,
"50179070000",27,0,10,0,40,
"50179801000",29,0,11,3,43,
"50179802000",0,0,0,0,0,
"50179810000",0,0,0,0,0,
"50179831000",25,0,13,9,46,
"50179832000",17,0,15,0,31,
"50179840000",22,0,23,3,54,
"50179852000",11,0,9,0,17,
"50179860000",14,0,16,0,26,
"50179870000",16,0,15,5,34,
"50179880000",39,0,15,0,57,
"50179890000",23,0,18,0,51,
"50179080000",0,0,0,0,0,
"50180240000",39,0,19,8,56,
"50180260000",16,0,21,3,40,
"50180272000",12,0,9,0,21,
"50180190000",34,0,3,6,43,
"50180210000",15,3,16,0,31,
"50180230000",0,0,0,0,0,
"50180250000",32,0,13,4,54,
"50180271000",15,0,6,0,20,
"50180281000",22,3,10,3,39,
"50180282000",11,0,3,0,16,
"50180301000",29,0,11,0,39,
"50179170000",0,0,0,0,0,
"50179680000",25,0,20,5,51,
"50179690000",25,3,13,5,41,
"50180591000",19,0,12,0,24,
"50180593000",26,0,16,3,43,
"50181610000",0,0,0,0,0,
"50179730000",0,0,0,0,0,
"50179760000",10,0,7,4,22,
"50179770000",10,0,13,3,31,
"50179780000",15,0,21,0,39,
"50179790000",34,0,24,8,72,
"50180750000",8,0,33,9,52,
"50180760000",27,0,23,4,52,
"50180770000",0,0,0,0,0,
"50180780000",54,0,35,7,96,
"50180810000",15,0,12,0,35,
"50180820000",29,0,11,4,45,
"50180830000",18,0,15,0,28,
"50180840000",28,0,15,0,45,
"50180860000",16,0,16,0,32,
"50180950000",24,0,15,0,39,
"50180960000",0,0,0,0,0,
"50179140000",0,0,0,0,0,
"50179150000",0,0,0,0,0,
"50179250000",9,0,7,5,21,
"50179260000",0,0,9,7,20,
"50179270000",8,0,12,0,25,
"50179280000",0,0,14,3,19,
"50180400000",31,3,8,3,44,
"50180720000",16,0,9,4,29,
"50180730000",15,0,14,4,30,
"50180440000",19,0,15,12,42,
"50180450000",3,0,8,3,11,
"50180460000",22,0,12,4,38,
"50180470000",18,0,12,3,34,
"50180480000",24,0,22,4,46,
"50379160000",0,0,0,0,0,
"50180410000",16,0,15,3,35,
"50180420000",18,0,11,0,27,
"50180430000",10,0,23,0,37,
"50180490000",24,0,24,3,52,
"50180500000",22,0,19,9,50,
"50179210000",6,0,18,7,36,
"50179220000",5,0,10,0,18,
"50180350000",0,0,0,0,0,
"50180360000",0,0,0,0,0,
"50180370000",14,0,12,3,32,
"50180380000",17,0,20,7,40,
"50180510000",9,0,17,4,31,
"50181670000",18,0,20,3,46,
"50178900000",18,0,24,5,46,
"50181080000",0,0,0,0,0,
"50181090000",30,0,26,0,58,
"50181100000",33,0,22,4,53,
"50181110000",31,0,18,6,56,
"50179020000",0,0,0,0,0,
"50179091000",82,3,28,5,122,
"50179093000",0,0,9,0,9,
"50379300000",0,0,0,0,0,
"50379310000",0,0,0,0,0,
"50379320000",0,0,0,0,0,
"50379330000",0,0,0,0,0,
"50391532600",40,0,22,7,69,
"50391532800",26,0,10,4,37,
"50391958400",0,0,0,0,0,
"50180970000",0,0,0,0,0,
"50180980000",35,3,7,0,49,
"50181540000",45,0,7,0,55,
"50181552000",32,0,9,3,50,
"50181430000",29,7,10,3,49,
"50181440000",31,0,8,4,47,
"50179000000",0,0,0,0,0,
"50181190000",0,0,0,0,0,
"50181200000",36,5,5,0,46,
"50181210000",15,0,12,4,32,
"50181220000",21,0,10,4,37,
"50181400000",0,0,0,0,0,
"50181410000",49,0,10,5,67,
"50181450000",58,5,4,5,68,
"50181000000",32,5,9,4,52,
"50181071000",25,0,4,0,32,
"50181170000",23,5,15,3,36,
"50379460000",0,0,0,0,0,
"50180990000",0,0,0,0,0,
"50181551000",0,0,0,0,0,
"50181700000",41,0,13,7,57,
"50181010000",0,0,0,0,0,
"50181040000",49,5,3,0,57,
"50181050000",47,5,9,0,62,
"50181072000",19,0,0,0,20,
"54025400000",25,0,6,0,35,
"50180940000",0,0,0,0,0,
"50379370000",0,0,0,0,0,
"50391434100",14,0,4,0,18,
"50391686400",32,4,6,0,43,
"50391882300",39,0,9,0,45,
"50391882900",0,0,0,0,0,
"50392061600",15,4,3,0,21,
"50392061700",28,0,11,0,40,
"50392066300",23,0,8,0,28,
"50391882100",0,0,0,0,0,
"50391882600",17,0,15,4,32,
"50391882700",47,0,9,0,51,
"50391882800",41,0,10,3,54,
"50391883000",0,0,0,0,0,
"50391691100",17,0,9,7,29,
"50391691200",43,3,3,0,47,
"50391879800",21,0,9,0,24,
"50391880100",38,0,9,0,48,
"50392067500",0,0,0,0,0,
"54017500000",3,0,5,0,7,
"54024400000",30,0,8,0,32,
"54025200000",25,0,13,0,46,
"54025300000",25,0,4,0,31,
"54031700000",0,0,0,0,0,
"54039000000",37,0,5,0,51,
"50391880400",0,0,0,0,0,
"50391881200",36,3,10,3,46,
"50391881400",41,0,10,9,61,
"50391882000",25,0,11,0,41,
"50392009000",0,0,0,0,0,
"50392062900",43,0,15,0,52,
"50392066000",36,0,11,0,49,
"50391790300",29,0,13,0,48,
"50391790400",33,0,9,5,46,
"54002500000",0,0,0,0,0,
"54026100000",26,0,8,0,34,
"54026200000",14,0,8,0,26,
"54026300000",43,0,4,0,47,
"54042300000",0,0,0,0,0,
"50391691000",25,0,10,0,29,
"50391881500",26,0,0,0,33,
"50391881600",23,4,7,0,32,
"50391881700",26,0,5,0,37,
"50392063000",0,0,0,0,0,
"50392067600",31,0,8,0,40,
"50391880300",0,0,0,0,0,
"54020100000",53,0,14,6,70,
"54025500000",48,0,12,0,60,
"54025600000",35,0,14,0,48,
"54037500000",16,0,12,3,28,
"50391879900",26,0,4,0,33,
"50391880200",43,0,11,0,46,
"50391881800",33,0,13,0,44,
"50391881900",23,0,0,0,27,
"50391882200",27,0,4,0,34,
"50391882500",37,0,13,0,54,
"50391790500",38,0,4,0,43,
"54024500000",0,0,0,0,0,
"54025700000",23,3,3,0,34,
"54026400000",34,4,9,0,44,
"54075400000",32,0,5,0,35,
"54033900000",0,0,0,0,0,
"54034000000",25,0,11,0,44,
"54034100000",0,0,0,0,0,
"54034200000",22,0,10,4,33,
"54034300000",24,0,5,0,26,
"54042200000",14,0,3,0,16,
"50202140000",0,0,0,0,0,
"50203070000",42,0,5,3,52,
"50205000000",24,3,9,9,38,
"50208770000",0,0,0,0,0,
"50208780000",27,4,8,4,41,
"50379700000",0,0,0,0,0,
"50379710000",0,0,0,0,0,
"50379730000",0,0,0,0,0,
"50379740000",0,0,0,0,0,
"50201160000",33,5,8,3,43,
"50203080000",31,0,16,14,61,
"50206500000",30,0,6,0,43,
"50207620000",34,0,3,3,45,
"50379750000",0,0,0,0,0,
"50200330000",5,0,14,8,26,
"50201170000",16,0,12,12,36,
"50205022000",0,0,0,0,0,
"50205023000",0,0,0,0,0,
"50206510000",26,0,16,4,41,
"50207631000",56,0,66,48,170,
"50207632000",55,0,49,12,114,
"50209660000",16,0,24,14,50,
"50209670000",10,0,12,3,30,
"50379680000",0,0,0,0,0,
"50379690000",0,0,0,0,0,
"50391567900",0,0,0,0,0,
"50391592400",13,0,11,4,28,
"50201180000",17,0,9,4,28,
"50203100000",41,0,9,6,54,
"50203110000",36,0,15,3,52,
"50205010000",23,0,24,11,58,
"50206560000",35,0,5,5,46,
"50208402000",18,0,3,5,29,
"50199910000",0,0,0,0,0,
"50201190000",22,0,18,3,43,
"50203020000",12,0,15,0,28,
"50203030000",19,0,5,0,27,
"50205040000",15,0,5,0,20,
"50207660000",38,0,10,0,52,
"50207670000",16,0,13,4,37,
"50201150000",25,0,9,5,38,
"50204980000",23,0,9,8,41,
"50206490000",17,0,6,6,35,
"50208760000",32,3,0,8,43,
"50379670000",0,0,0,0,0,
"50201140000",18,0,14,3,42,
"50203050000",26,0,15,5,44,
"50203060000",24,0,21,6,47,
"50210300000",19,0,3,5,30,
"50210310000",20,0,6,0,26,
"50201130000",30,0,7,12,57,
"50203040000",17,0,10,6,39,
"50204970000",17,0,3,11,27,
"50206470000",22,0,12,4,34,
"50206480000",9,0,0,3,21,
"50209950000",17,0,14,9,33,
"50209960000",11,0,4,6,17,
"50379780000",0,0,0,0,0,
"50379790000",0,0,0,0,0,
"50201120000",21,0,19,0,37,
"50201930000",33,0,6,7,46,
"50204950000",18,0,7,0,32,
"50204960000",18,0,19,0,37,
"50206460000",20,0,8,4,32,
"50210070000",34,0,6,6,47,
"50379770000",0,0,0,0,0,
"50379800000",0,0,0,0,0,
"50199970000",27,0,0,3,36,
"50201970000",30,0,3,4,33,
"50204990000",32,0,7,5,48,
"50205540000",28,0,3,3,30,
"50208391000",32,0,6,4,38,
"50208392000",9,0,0,0,15,
"50200060000",16,0,14,3,33,
"50206520000",34,0,9,3,47,
"50206530000",13,0,3,8,23,
"50206540000",25,0,9,0,29,
"50207640000",38,0,3,3,46,
"50208530000",17,0,15,3,40,
"50200010000",19,0,4,0,25,
"50203090000",24,3,7,3,41,
"50203860000",0,0,0,0,0,
"50205031000",12,0,10,3,24,
"50205032000",19,0,11,0,34,
"50208350000",45,0,4,0,54,
"50201960000",23,0,14,0,39,
"50206550000",33,0,9,9,47,
"50207650000",14,0,5,8,27,
"50208401000",17,0,4,3,25,
"50210320000",6,0,0,3,11,
"50199850000",25,0,9,6,33,
"50201110000",6,0,10,0,14,
"50206440000",36,0,9,5,46,
"50206450000",29,0,15,3,52,
"50207610000",13,0,10,7,33,
"50210080000",21,0,8,4,37,
"50379810000",0,0,0,0,0,
"50203010000",16,0,10,3,29,
"50204940000",31,0,5,7,39,
"50206420000",32,0,12,5,53,
"50206430000",25,0,5,0,27,
"50208750000",0,0,0,0,0,
"50209210000",42,0,7,9,50,
"50199950000",32,0,8,0,42,
"50201230000",39,0,15,12,62,
"50201980000",23,0,13,0,36,
"50204930000",22,0,13,0,36,
"50206580000",30,0,12,0,43,
"50206601000",0,0,0,0,0,
"50206602000",0,0,0,0,0,
"50207700000",23,0,12,5,35,
"50208241000",0,0,0,0,0,
"50208242000",0,0,0,0,0,
"50208410000",11,0,9,0,12,
"50209511000",6,0,3,0,10,
"50199900000",28,0,6,0,30,
"50201950000",30,0,10,0,39,
"50204920000",31,0,19,15,72,
"50206410000",33,0,8,0,46,
"50209390000",43,0,19,4,59,
"50199920000",0,0,0,0,0,
"50203000000",33,0,9,4,51,
"50203840000",0,0,0,0,0,
"50206400000",40,0,20,7,71,
"50207590000",29,0,14,7,50,
"50207600000",35,0,10,0,51,
"50209450000",25,0,16,7,48,
"50201251000",19,0,0,0,24,
"50201252000",9,0,9,5,18,
"50203160000",26,0,10,0,45,
"50203170000",21,0,7,5,34,
"50208920000",36,0,10,0,43,
"50199880000",36,0,9,6,54,
"50201100000",38,0,8,4,51,
"50201940000",25,0,8,0,39,
"50203830000",38,0,3,4,42,
"50205530000",36,0,8,3,54,
"50210450000",0,0,0,0,7,
"50203180000",0,0,0,0,0,
"50203190000",28,0,3,4,35,
"50206660000",38,0,4,6,50,
"50208950000",35,3,21,3,54,
"50200030000",30,0,7,0,46,
"50203850000",0,0,0,0,0,
"50206590000",24,0,13,0,39,
"50207680000",43,5,13,0,60,
"50200020000",42,0,14,3,61,
"50202000000",17,0,11,0,32,
"50203890000",24,0,9,0,32,
"50206630000",33,0,6,6,38,
"50208270000",48,0,9,4,67,
"50205100000",31,0,8,0,47,
"50207740000",16,0,7,4,27,
"50209890000",17,0,7,0,27,
"50209900000",18,0,3,0,24,
"50201020000",30,0,9,0,35,
"50202920000",30,0,7,0,39,
"50204800000",36,0,12,5,53,
"50206300000",16,0,5,6,26,
"50201030000",10,0,11,0,27,
"50202930000",22,0,7,3,39,
"50210231000",25,0,7,0,31,
"50210232000",0,0,0,0,0,
"50210234000",13,0,9,3,23,
"50210240000",24,0,7,0,30,
"50202910000",44,0,9,0,53,
"50204750000",31,0,11,5,46,
"50207500000",42,0,11,4,58,
"50209090000",18,0,12,0,29,
"50200980000",37,0,11,3,56,
"50200990000",25,0,8,8,39,
"50202880000",27,0,5,0,35,
"50202890000",0,0,0,0,0,
"50202900000",27,0,3,0,31,
"50209010000",41,0,13,0,55,
"50200120000",23,0,10,0,36,
"50201000000",0,0,0,0,0,
"50202010000",45,3,10,3,65,
"50204770000",30,0,13,4,49,
"50204780000",30,4,0,0,36,
"50206280000",0,0,0,0,0,
"50380080000",0,0,0,0,0,
"50201010000",0,0,0,0,0,
"50204790000",0,0,0,0,0,
"50206290000",36,0,0,3,46,
"50207510000",23,0,11,3,35,
"50209160000",33,0,3,0,39,
"50210220000",41,0,4,4,54,
"50210233000",27,0,10,6,48,
"50210235000",0,0,0,0,0,
"50206270000",31,0,5,0,41,
"50207490000",34,0,13,3,47,
"50209290000",0,0,0,0,0,
"50200160000",27,3,7,0,38,
"50204760000",41,0,5,0,49,
"50206260000",44,0,10,0,57,
"50208990000",29,0,6,0,37,
"50200440000",13,0,8,3,26,
"50202170000",25,0,12,0,37,
"50203740000",27,0,9,8,41,
"50207000000",22,0,27,0,42,
"50208360000",18,0,22,4,40,
"50201720000",31,0,9,4,46,
"50203730000",28,0,10,0,35,
"50205590000",29,0,15,3,48,
"50207100000",23,0,15,6,38,
"50208060000",30,0,8,0,36,
"50200370000",6,0,26,7,34,
"50200380000",3,0,8,4,17,
"50200390000",0,0,19,10,25,
"50202150000",3,0,30,0,37,
"50202210000",24,0,13,0,35,
"50202220000",7,0,17,7,29,
"50203980000",22,0,12,0,34,
"50205660000",23,0,16,4,50,
"50209320000",19,0,7,4,33,
"50199190000",22,0,6,0,38,
"50201640000",24,0,10,3,39,
"50203650000",0,0,0,0,0,
"50203990000",0,0,0,0,0,
"50207140000",31,0,15,4,45,
"50208660000",38,0,21,0,58,
"50199250000",22,0,9,0,29,
"50201590000",17,0,10,0,28,
"50203680000",26,0,8,0,32,
"50203970000",28,0,8,5,37,
"50205450000",17,0,4,0,23,
"50199200000",29,0,8,5,40,
"50199240000",0,0,0,0,0,
"50201600000",25,0,12,0,40,
"50203660000",0,0,0,0,0,
"50205460000",29,0,12,3,44,
"50208480000",38,0,23,6,58,
"50200530000",4,0,13,5,21,
"50202260000",13,0,24,4,39,
"50204080000",9,0,25,0,30,
"50204090000",22,0,4,0,24,
"50205760000",17,0,6,0,28,
"50207170000",26,0,14,3,42,
"50208650000",7,0,19,4,31,
"50199210000",19,0,20,0,45,
"50200520000",10,0,22,0,28,
"50202200000",25,0,12,0,37,
"50202240000",11,0,3,0,20,
"50205750000",15,0,7,0,24,
"50208080000",15,0,17,3,38,
"50209280000",24,0,18,6,44,
"50209310000",21,0,11,3,35,
"50205770000",28,0,20,5,56,
"50208050000",20,0,19,5,45,
"50208640000",12,0,16,0,29,
"50210470000",38,0,13,4,59,
"50396790000",32,0,22,12,67,
"50199220000",32,0,12,3,44,
"50201610000",27,0,14,0,41,
"50203690000",27,0,14,4,45,
"50208090000",26,0,18,8,59,
"50199230000",26,0,14,5,44,
"50201620000",27,0,13,7,39,
"50205470000",23,0,14,0,36,
"50207180000",20,0,17,4,37,
"50201630000",24,0,8,4,38,
"50203670000",23,0,16,0,38,
"50209760000",27,0,11,0,39,
"50209770000",19,0,16,4,40,
"50209780000",20,0,7,0,32,
"50199260000",36,0,4,3,48,
"50205600000",39,0,12,10,62,
"50208680000",27,4,12,7,47,
"50208690000",33,0,11,9,54,
"50208700000",23,0,7,4,43,
"50208710000",38,0,7,4,45,
"50199270000",26,0,28,0,54,
"50208630000",23,0,12,3,44,
"50209930000",20,0,9,0,25,
"50209940000",14,0,12,6,28,
"50200450000",12,0,3,0,18,
"50201650000",27,0,15,7,49,
"50207080000",36,0,7,0,45,
"50207130000",19,0,9,0,29,
"50208670000",0,0,0,0,0,
