Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by IRSAD Deciles at SA1 Level (Area)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"IRSAD Deciles at SA1 Level (Area)","Decile 1","Decile 2","Decile 3","Decile 4","Decile 5","Decile 6","Decile 7","Decile 8","Decile 9","Decile 10","Total",
"SA1 (EN)",
"50302103908",0,0,0,0,0,0,0,288,0,0,288,
"50302103909",0,0,0,0,0,0,181,0,0,0,181,
"50302103910",0,0,0,0,0,0,0,0,360,0,360,
"50302103911",0,0,0,0,0,0,0,0,211,0,211,
"50302103912",0,0,0,0,0,0,0,0,288,0,288,
"50302103913",0,0,0,0,0,0,0,0,165,0,165,
"50302103914",0,0,0,0,0,0,0,265,0,0,265,
"50302103915",0,0,0,0,0,0,134,0,0,0,134,
"50302103916",0,0,0,0,0,0,0,0,0,157,157,
"50302103917",0,0,0,0,0,0,0,0,247,0,247,
"50302103918",0,0,0,0,0,0,0,0,0,206,206,
"50302103919",0,0,0,0,0,0,0,0,0,48,48,
"50302103920",0,0,0,0,0,0,0,0,0,181,181,
"50302103921",0,0,0,0,0,0,0,0,0,199,199,
"50302103922",0,0,0,0,0,0,0,0,247,0,247,
"50302103923",0,0,0,0,0,0,271,0,0,0,271,
"50302103924",0,0,0,0,0,0,306,0,0,0,306,
"50302103925",0,0,0,0,0,0,0,285,0,0,285,
"50302103926",0,0,0,0,0,0,0,0,145,0,145,
"50302103927",0,0,0,0,0,0,0,0,154,0,154,
"50302103928",0,0,0,0,0,0,0,0,201,0,201,
"50302103929",0,0,0,0,0,0,0,0,360,0,360,
"50302103930",0,0,0,0,0,0,0,372,0,0,372,
"50302103931",0,0,0,0,0,0,0,0,153,0,153,
"50302103932",0,0,0,0,0,0,0,0,250,0,250,
"50302103933",0,0,0,0,0,0,333,0,0,0,333,
"50302103934",0,0,0,0,0,0,0,0,136,0,136,
"50302103935",0,0,0,0,0,262,0,0,0,0,262,
"50302103936",0,0,0,0,0,0,0,0,0,154,154,
"50302103937",0,0,0,0,0,0,0,0,0,138,138,
"50302103938",0,0,0,0,0,0,0,0,133,0,133,
"50302103939",0,0,0,0,0,0,0,0,0,126,126,
"50302104001",0,0,0,0,0,0,291,0,0,0,291,
"50302104002",0,0,0,0,0,0,0,339,0,0,339,
"50302104003",0,0,0,0,0,0,0,0,0,240,240,
"50302104004",0,0,0,0,0,0,0,0,0,128,128,
"50302104005",0,0,0,0,0,0,0,0,237,0,237,
"50302104006",0,0,0,0,0,0,0,0,306,0,306,
"50302104007",0,0,0,0,0,0,0,0,0,217,217,
"50302104008",0,0,0,0,0,0,0,0,0,142,142,
"50302104009",0,0,0,0,0,0,0,0,198,0,198,
"50302104010",0,0,0,0,0,0,0,0,210,0,210,
"50302104011",0,0,0,0,0,0,0,0,213,0,213,
"50302104012",0,0,0,0,0,0,0,0,162,0,162,
"50302104013",0,0,0,0,0,0,0,0,180,0,180,
"50302104014",0,0,0,0,0,0,0,0,221,0,221,
"50302104015",0,0,0,0,0,258,0,0,0,0,258,
"50302104016",0,0,0,0,0,0,0,128,0,0,128,
"50302104017",0,0,0,0,0,0,0,0,269,0,269,
"50302104018",0,0,0,0,0,0,0,0,168,0,168,
"50302104019",0,0,0,0,0,0,0,0,171,0,171,
"50302104020",0,0,0,0,0,0,0,0,181,0,181,
"50302104021",0,0,0,0,0,0,214,0,0,0,214,
"50302104201",0,0,0,0,0,0,0,0,0,210,210,
"50302104205",0,0,0,0,0,379,0,0,0,0,379,
"50302104206",0,0,0,0,0,0,0,0,218,0,218,
"50302104207",0,0,0,0,0,0,0,0,0,165,165,
"50302104208",0,0,0,0,0,0,0,350,0,0,350,
"50302104209",0,0,0,0,0,0,0,0,148,0,148,
"50302104210",0,0,0,0,0,0,0,0,247,0,247,
"50302104211",0,0,0,0,0,0,0,0,0,138,138,
"50302104212",0,0,0,0,0,0,227,0,0,0,227,
"50302104213",0,0,0,0,0,0,0,0,0,186,186,
"50302104214",0,0,0,0,0,0,0,183,0,0,183,
"50302104215",0,0,0,0,0,0,0,0,0,193,193,
"50302104216",0,0,0,0,0,0,0,0,0,167,167,
"50302104217",0,0,0,0,0,0,0,0,0,186,186,
"50302104218",0,0,0,0,0,0,0,0,0,89,89,
"50302104219",0,0,0,0,0,0,0,0,0,166,166,
"50302104220",0,0,0,0,0,0,0,0,0,151,151,
"50302104221",0,0,0,0,0,0,0,0,0,180,180,
"50302104222",0,0,0,0,0,0,0,0,219,0,219,
"50302104223",0,0,0,0,0,0,0,0,0,221,221,
"50302104224",0,0,0,0,0,0,0,0,0,207,207,
"50302104225",0,0,0,0,0,0,0,0,0,167,167,
"50302104226",0,0,0,0,0,0,0,0,0,173,173,
"50302104227",0,0,0,0,0,0,0,0,0,0,0,
"50302104228",0,0,0,0,0,0,0,0,160,0,160,
"50302104229",0,0,0,0,0,0,0,0,183,0,183,
"50302104230",0,0,0,0,0,0,0,0,0,210,210,
"50302104231",0,0,417,0,0,0,0,0,0,0,417,
"50302104232",0,0,0,0,0,0,0,0,152,0,152,
"50302104233",0,0,0,0,0,0,0,0,410,0,410,
"50302104234",0,0,0,0,0,0,0,0,0,265,265,
"50302104235",0,0,0,0,0,0,0,190,0,0,190,
"50302104236",0,0,0,0,0,0,315,0,0,0,315,
"50302104237",0,0,0,0,0,0,243,0,0,0,243,
"50302104238",0,0,0,0,0,0,0,0,0,243,243,
"50302104239",0,0,0,0,0,0,0,0,0,128,128,
"50302104240",0,0,0,0,0,0,0,0,441,0,441,
"50302104241",0,0,0,0,0,0,0,0,0,255,255,
"50302104242",0,0,0,0,0,0,0,0,0,266,266,
"50302104243",0,0,0,0,0,0,0,0,0,265,265,
"50302104244",0,0,0,0,0,0,204,0,0,0,204,
"50302104301",0,0,0,0,171,0,0,0,0,0,171,
"50302104303",0,0,0,0,235,0,0,0,0,0,235,
"50302104304",0,0,0,0,278,0,0,0,0,0,278,
"50302104305",0,250,0,0,0,0,0,0,0,0,250,
"50302104306",0,0,0,0,0,345,0,0,0,0,345,
"50302104307",0,0,0,0,0,0,0,183,0,0,183,
"50302104308",0,0,0,0,0,0,298,0,0,0,298,
"50302104309",0,0,0,0,0,0,0,0,0,0,0,
"50302104310",0,0,0,0,0,0,0,0,244,0,244,
"50302104311",0,0,0,0,0,0,0,0,0,0,0,
"50302104313",0,0,0,337,0,0,0,0,0,0,337,
"50302104314",0,0,0,284,0,0,0,0,0,0,284,
"50302104315",0,223,0,0,0,0,0,0,0,0,223,
"50302104316",0,0,0,0,0,0,293,0,0,0,293,
"50302104317",0,0,0,0,0,0,0,0,0,282,282,
"50302104318",0,0,0,0,0,0,0,0,177,0,177,
"50302104319",0,0,0,0,0,0,0,0,0,184,184,
"50302104320",0,0,0,0,0,0,0,0,0,186,186,
"50302104321",0,0,0,0,0,0,0,0,0,288,288,
"50302104322",0,0,0,0,0,0,0,0,0,155,155,
"50302104323",0,0,0,0,0,0,0,0,0,191,191,
"50302104324",0,0,0,0,0,0,0,277,0,0,277,
"50302104325",0,0,0,0,0,0,0,0,0,163,163,
"50302104326",0,0,0,0,0,0,0,0,0,129,129,
"50302104327",0,0,0,0,0,0,0,0,0,124,124,
"50302104328",0,0,0,0,0,0,0,0,0,167,167,
"50302104329",0,0,0,0,0,0,0,0,0,204,204,
"50302104330",0,0,0,0,0,0,0,0,0,227,227,
"50302104331",0,0,0,0,0,0,0,0,0,246,246,
"50302104332",0,0,0,0,0,0,0,0,0,141,141,
"50302104333",0,0,0,0,0,0,0,0,0,147,147,
"50302104334",0,0,0,0,0,0,0,0,0,208,208,
"50302104335",0,0,0,0,0,0,0,0,272,0,272,
"50302104337",0,0,0,0,0,0,0,329,0,0,329,
"50302104338",0,0,0,0,0,0,0,0,0,166,166,
"50302104339",0,0,0,0,0,0,0,0,0,263,263,
"50302104340",0,0,219,0,0,0,0,0,0,0,219,
"50302104341",0,0,215,0,0,0,0,0,0,0,215,
"50302104342",0,0,0,199,0,0,0,0,0,0,199,
"50302104343",0,0,0,167,0,0,0,0,0,0,167,
"50302104344",0,0,0,0,0,0,0,0,227,0,227,
"50302104345",0,0,0,0,0,0,0,202,0,0,202,
"50302129501",0,0,0,0,0,0,0,0,370,0,370,
"50302129502",0,0,0,0,0,0,0,0,0,382,382,
"50302129503",0,0,0,0,0,0,0,0,397,0,397,
"50302129504",0,0,0,0,0,0,0,0,182,0,182,
"50302129505",0,0,0,0,0,0,0,0,462,0,462,
"50302129506",0,0,0,0,0,318,0,0,0,0,318,
"50302129507",0,0,0,0,0,0,0,0,252,0,252,
"50302129508",0,0,0,0,0,0,0,0,570,0,570,
"50302129509",0,0,0,0,0,0,0,0,269,0,269,
"50302129510",0,0,0,0,0,0,294,0,0,0,294,
"50302129511",0,0,0,0,0,0,0,317,0,0,317,
"50302129512",0,0,0,0,0,0,0,0,155,0,155,
"50302129513",0,0,0,0,0,0,0,0,529,0,529,
"50302129514",0,0,0,0,0,0,0,0,0,0,0,
"50302129515",0,0,0,0,0,0,0,456,0,0,456,
"50302129516",0,0,0,0,0,0,0,0,0,328,328,
"50302129517",0,0,0,0,0,302,0,0,0,0,302,
"50302129518",0,0,0,380,0,0,0,0,0,0,380,
"50302129519",0,0,0,0,0,0,0,0,0,187,187,
"50302129520",0,0,0,0,0,0,0,242,0,0,242,
"50302129521",0,0,0,0,0,0,0,0,229,0,229,
"50302129522",0,0,0,0,0,0,0,0,381,0,381,
"50302129523",0,337,0,0,0,0,0,0,0,0,337,
"50302129524",0,0,0,0,0,0,0,195,0,0,195,
"50302129525",0,0,0,0,0,0,0,0,149,0,149,
"50302129601",0,0,0,0,0,0,0,0,199,0,199,
"50302129602",0,0,0,0,0,0,0,0,298,0,298,
"50302129603",0,0,0,0,0,0,0,278,0,0,278,
"50302129604",0,0,0,0,0,0,0,257,0,0,257,
"50302129605",0,0,0,0,0,0,0,345,0,0,345,
"50302129606",0,0,0,0,0,0,379,0,0,0,379,
"50302129607",0,0,0,0,0,0,0,208,0,0,208,
"50302129608",0,0,0,0,0,0,193,0,0,0,193,
"50302129609",0,0,0,0,0,0,0,0,0,176,176,
"50302129610",0,0,0,0,0,0,0,288,0,0,288,
"50302129611",0,0,0,0,0,0,0,220,0,0,220,
"50302129612",0,0,0,0,0,0,0,0,193,0,193,
"50302129613",0,0,0,0,0,162,0,0,0,0,162,
"50302129614",0,0,0,0,0,0,0,0,279,0,279,
"50302129615",0,0,0,0,0,0,0,0,330,0,330,
"50302129616",0,0,0,0,0,0,217,0,0,0,217,
"50302129617",0,0,0,0,0,0,0,222,0,0,222,
"50302129618",0,0,0,0,0,0,0,320,0,0,320,
"50302129619",0,0,0,0,0,0,0,0,196,0,196,
"50302129620",0,0,0,0,0,0,0,0,358,0,358,
"50302129621",0,0,0,0,0,165,0,0,0,0,165,
"50302129622",0,0,0,0,0,0,391,0,0,0,391,
"50302129623",0,0,0,0,0,325,0,0,0,0,325,
"50302129624",0,0,0,0,0,0,0,249,0,0,249,
"50302129625",0,0,0,0,0,0,204,0,0,0,204,
"50302129626",0,0,0,0,0,0,0,187,0,0,187,
"50302129701",0,0,0,0,0,0,0,437,0,0,437,
"50302129702",0,0,0,0,0,0,0,0,0,0,0,
"50302129703",0,0,0,0,0,0,0,0,284,0,284,
"50302129704",0,0,0,0,0,0,0,0,197,0,197,
"50302129705",0,0,0,0,0,0,0,0,99,0,99,
"50302129706",0,0,0,0,0,0,0,449,0,0,449,
"50302129707",0,0,0,0,0,0,0,248,0,0,248,
"50302129708",0,0,0,0,0,0,0,0,0,387,387,
"50302129709",0,0,0,0,0,0,0,0,0,284,284,
"50302129710",0,0,0,0,0,0,0,377,0,0,377,
"50302129711",0,0,0,0,0,0,0,0,0,0,0,
"50302129712",0,0,0,0,0,0,333,0,0,0,333,
"50302129713",0,0,0,0,0,0,702,0,0,0,702,
"50302129714",0,0,0,0,0,0,0,308,0,0,308,
"50302129715",0,0,0,0,0,0,0,0,180,0,180,
"50302129716",0,0,0,0,0,0,0,0,0,151,151,
"50302129717",0,0,0,0,0,0,408,0,0,0,408,
"50302129718",0,0,0,0,0,0,0,0,177,0,177,
"50302129719",0,0,0,0,0,0,0,0,157,0,157,
"50302129720",0,0,0,0,0,0,0,260,0,0,260,
"50302129721",0,0,0,0,0,0,0,268,0,0,268,
"50302129722",0,0,0,0,0,0,0,602,0,0,602,
"50302129723",0,0,0,0,0,0,0,207,0,0,207,
"50302129724",0,0,0,0,0,0,0,0,0,0,0,
"50302129725",0,0,0,0,0,0,0,349,0,0,349,
"50302129726",0,0,0,0,0,0,0,0,321,0,321,
"50302129727",0,0,0,0,0,0,0,273,0,0,273,
"50302129728",0,0,0,0,0,0,0,0,268,0,268,
"50302129729",0,0,0,0,0,0,0,422,0,0,422,
"50401104401",0,0,0,125,0,0,0,0,0,0,125,
"50401104402",0,0,0,162,0,0,0,0,0,0,162,
"50401104403",0,0,0,105,0,0,0,0,0,0,105,
"50401104404",0,0,0,0,235,0,0,0,0,0,235,
"50401104405",0,0,201,0,0,0,0,0,0,0,201,
"50401104406",0,0,166,0,0,0,0,0,0,0,166,
"50401104407",0,0,0,0,0,210,0,0,0,0,210,
"50401104408",0,0,0,0,217,0,0,0,0,0,217,
"50401104409",0,0,159,0,0,0,0,0,0,0,159,
"50401104410",0,0,0,169,0,0,0,0,0,0,169,
"50401104411",0,0,0,0,228,0,0,0,0,0,228,
"50401104412",0,0,0,178,0,0,0,0,0,0,178,
"50401104413",0,0,0,0,169,0,0,0,0,0,169,
"50401104414",0,0,0,226,0,0,0,0,0,0,226,
"50401104415",0,0,0,0,0,418,0,0,0,0,418,
"50401104416",0,0,0,0,159,0,0,0,0,0,159,
"50401104417",0,0,0,0,0,0,0,160,0,0,160,
"50401104418",0,0,0,0,0,196,0,0,0,0,196,
"50401104419",0,0,0,0,0,0,0,268,0,0,268,
"50401104420",0,0,0,0,0,169,0,0,0,0,169,
"50401104421",0,0,0,0,0,251,0,0,0,0,251,
"50401104422",0,0,0,0,0,258,0,0,0,0,258,
"50401104423",0,0,0,0,0,0,0,292,0,0,292,
"50401104424",0,0,0,0,174,0,0,0,0,0,174,
"50401104425",0,0,0,0,0,0,173,0,0,0,173,
"50401104426",0,0,0,224,0,0,0,0,0,0,224,
"50401104427",0,0,0,0,156,0,0,0,0,0,156,
"50401104428",0,0,0,0,241,0,0,0,0,0,241,
"50401104429",0,0,0,0,0,0,0,305,0,0,305,
"50401104430",0,0,0,215,0,0,0,0,0,0,215,
"50401104431",0,0,0,0,212,0,0,0,0,0,212,
"50401104432",0,0,0,0,0,0,0,0,0,0,0,
"50401104433",0,0,0,0,0,0,304,0,0,0,304,
"50401104434",0,0,0,0,0,0,0,0,0,0,0,
"50401104435",0,0,0,0,279,0,0,0,0,0,279,
"50401104436",0,0,0,0,0,92,0,0,0,0,92,
"50401104437",0,0,97,0,0,0,0,0,0,0,97,
"50401104501",0,0,0,0,0,0,163,0,0,0,163,
"50401104502",0,0,0,0,0,0,0,121,0,0,121,
"50401104503",0,0,0,0,0,0,0,231,0,0,231,
"50401104504",0,0,0,0,0,0,195,0,0,0,195,
"50401104505",0,0,0,263,0,0,0,0,0,0,263,
"50401104506",0,0,0,0,155,0,0,0,0,0,155,
"50401104507",0,0,0,160,0,0,0,0,0,0,160,
"50401104508",0,0,0,0,139,0,0,0,0,0,139,
"50401104509",0,0,0,0,192,0,0,0,0,0,192,
"50401104510",0,0,0,0,210,0,0,0,0,0,210,
"50401104511",0,0,0,0,0,0,0,311,0,0,311,
"50401104512",0,0,0,0,0,0,0,0,0,0,0,
"50401104513",0,0,0,0,0,227,0,0,0,0,227,
"50401104514",0,0,0,0,0,0,0,0,169,0,169,
"50401104515",0,0,0,0,0,0,0,232,0,0,232,
"50401104516",0,0,0,0,0,0,0,0,199,0,199,
"50401104517",0,0,0,0,0,0,0,279,0,0,279,
"50401104518",0,0,0,0,0,0,0,115,0,0,115,
"50401104519",0,0,0,0,0,0,0,0,0,0,0,
"50401104521",0,0,0,0,195,0,0,0,0,0,195,
"50401104522",0,0,156,0,0,0,0,0,0,0,156,
"50401104523",0,0,0,0,130,0,0,0,0,0,130,
"50401104524",0,0,0,262,0,0,0,0,0,0,262,
"50401104525",0,0,0,0,0,0,0,0,222,0,222,
"50401104527",0,183,0,0,0,0,0,0,0,0,183,
"50401104528",0,0,0,0,0,0,277,0,0,0,277,
"50401104529",0,0,0,0,152,0,0,0,0,0,152,
"50401104530",0,0,0,0,0,309,0,0,0,0,309,
"50401104531",0,0,0,0,0,0,204,0,0,0,204,
"50401104532",0,0,0,0,0,0,0,0,213,0,213,
"50401104533",0,0,0,0,0,181,0,0,0,0,181,
"50401104534",0,0,0,0,0,0,246,0,0,0,246,
"50401104535",0,0,0,0,189,0,0,0,0,0,189,
"50401104536",0,0,0,0,0,0,0,0,0,161,161,
"50401104537",0,0,0,373,0,0,0,0,0,0,373,
"50401104538",0,245,0,0,0,0,0,0,0,0,245,
"50401104539",0,0,0,0,0,0,0,0,179,0,179,
"50401104540",0,0,0,0,0,0,187,0,0,0,187,
"50401104541",0,0,0,0,0,0,0,0,230,0,230,
"50401104542",0,0,0,0,0,0,0,0,227,0,227,
"50401104543",0,0,0,0,0,0,0,236,0,0,236,
"50401104544",0,0,0,0,0,0,0,221,0,0,221,
"50401104545",0,0,0,0,0,0,0,164,0,0,164,
"50401104546",0,0,0,0,0,0,0,0,244,0,244,
"50401104547",0,0,0,0,0,0,196,0,0,0,196,
"50401104548",0,0,0,0,0,169,0,0,0,0,169,
"50401104550",0,0,0,0,0,0,0,0,224,0,224,
"50401104551",0,0,0,0,0,0,178,0,0,0,178,
"50401104552",0,0,0,0,0,0,0,0,150,0,150,
"50401104553",0,0,0,0,0,0,0,176,0,0,176,
"50401104554",0,0,0,0,0,0,0,217,0,0,217,
"50401104555",0,0,0,104,0,0,0,0,0,0,104,
"50401104556",0,0,0,0,0,0,0,0,147,0,147,
"50401104557",0,0,209,0,0,0,0,0,0,0,209,
"50401104558",0,0,0,0,0,0,177,0,0,0,177,
"50401104560",0,0,0,0,0,0,0,0,157,0,157,
"50401104601",0,0,0,0,0,0,0,168,0,0,168,
"50401104602",0,0,0,0,0,0,400,0,0,0,400,
"50401104603",0,0,0,0,0,0,0,0,191,0,191,
"50401104604",0,0,0,0,0,0,214,0,0,0,214,
"50401104605",0,0,0,0,0,0,285,0,0,0,285,
"50401104606",0,0,0,0,0,0,0,0,0,172,172,
"50401104607",0,0,0,0,0,0,0,0,0,130,130,
"50401104608",0,0,0,0,0,0,0,0,0,0,0,
"50401104609",0,0,0,0,0,0,314,0,0,0,314,
"50401104610",0,0,0,0,233,0,0,0,0,0,233,
"50401104611",0,0,0,0,0,208,0,0,0,0,208,
"50401104612",0,0,0,0,0,0,0,235,0,0,235,
"50401104613",0,0,0,0,0,0,239,0,0,0,239,
"50401104614",0,0,0,0,0,679,0,0,0,0,679,
"50401104615",0,0,0,0,266,0,0,0,0,0,266,
"50401104616",0,0,0,0,0,0,333,0,0,0,333,
"50401104617",0,0,0,0,0,279,0,0,0,0,279,
"50401104618",0,0,0,0,0,0,221,0,0,0,221,
"50401104619",0,0,0,0,0,231,0,0,0,0,231,
"50401104620",0,0,0,0,0,258,0,0,0,0,258,
"50401104621",0,0,0,0,444,0,0,0,0,0,444,
"50401104622",0,388,0,0,0,0,0,0,0,0,388,
"50401104623",0,0,0,0,0,462,0,0,0,0,462,
"50401104624",0,0,0,275,0,0,0,0,0,0,275,
"50401104625",0,0,0,298,0,0,0,0,0,0,298,
"50401104626",0,0,0,0,0,0,379,0,0,0,379,
"50401104627",0,0,0,0,0,0,0,298,0,0,298,
"50401104628",0,0,0,0,392,0,0,0,0,0,392,
"50401104701",0,0,0,0,0,208,0,0,0,0,208,
"50401104702",0,0,0,205,0,0,0,0,0,0,205,
"50401104703",0,0,0,0,210,0,0,0,0,0,210,
"50401104704",0,0,0,0,205,0,0,0,0,0,205,
"50401104705",0,0,0,234,0,0,0,0,0,0,234,
"50401104706",0,0,0,219,0,0,0,0,0,0,219,
"50401104707",0,0,177,0,0,0,0,0,0,0,177,
"50401104708",0,0,0,0,245,0,0,0,0,0,245,
"50401104709",0,0,0,0,229,0,0,0,0,0,229,
"50401104710",0,0,0,0,176,0,0,0,0,0,176,
"50401104711",0,0,0,251,0,0,0,0,0,0,251,
"50401104712",0,0,0,276,0,0,0,0,0,0,276,
"50401104713",0,0,0,0,291,0,0,0,0,0,291,
"50401104714",0,0,0,157,0,0,0,0,0,0,157,
"50401104715",0,0,0,0,0,0,0,0,0,0,0,
"50401104716",0,0,267,0,0,0,0,0,0,0,267,
"50401104717",0,0,251,0,0,0,0,0,0,0,251,
"50401104718",0,0,0,0,154,0,0,0,0,0,154,
"50401104719",0,0,0,0,0,102,0,0,0,0,102,
"50401104720",0,0,0,0,0,134,0,0,0,0,134,
"50401104721",0,0,211,0,0,0,0,0,0,0,211,
"50401104722",0,0,0,0,169,0,0,0,0,0,169,
"50401104723",0,0,0,0,242,0,0,0,0,0,242,
"50401104724",0,0,0,0,180,0,0,0,0,0,180,
"50401104725",0,0,0,214,0,0,0,0,0,0,214,
"50401104726",0,0,0,284,0,0,0,0,0,0,284,
"50401104727",0,0,0,243,0,0,0,0,0,0,243,
"50401104728",0,0,0,0,233,0,0,0,0,0,233,
"50401104729",0,0,278,0,0,0,0,0,0,0,278,
"50401104730",0,0,0,0,0,174,0,0,0,0,174,
"50401104731",0,0,132,0,0,0,0,0,0,0,132,
"50401104732",0,0,0,266,0,0,0,0,0,0,266,
"50401104733",0,0,0,0,296,0,0,0,0,0,296,
"50401104734",0,0,0,0,0,208,0,0,0,0,208,
"50401104735",0,0,0,0,326,0,0,0,0,0,326,
"50401104736",0,0,0,0,0,250,0,0,0,0,250,
"50401104737",0,0,0,0,259,0,0,0,0,0,259,
"50401104738",0,0,0,0,0,259,0,0,0,0,259,
"50401104739",0,0,0,0,254,0,0,0,0,0,254,
"50401104740",0,0,0,221,0,0,0,0,0,0,221,
"50401104741",0,0,0,287,0,0,0,0,0,0,287,
"50401104742",0,0,179,0,0,0,0,0,0,0,179,
"50401104743",0,0,0,0,225,0,0,0,0,0,225,
"50401104744",0,0,0,210,0,0,0,0,0,0,210,
"50401104745",0,0,0,0,141,0,0,0,0,0,141,
"50401104801",0,0,0,0,0,0,0,0,0,0,0,
"50401104802",0,0,0,0,0,0,211,0,0,0,211,
"50401104803",0,0,0,0,0,155,0,0,0,0,155,
"50401104804",0,0,0,0,0,146,0,0,0,0,146,
"50401104805",0,0,0,0,0,0,129,0,0,0,129,
"50401104806",0,0,0,0,194,0,0,0,0,0,194,
"50401104807",0,0,0,0,0,206,0,0,0,0,206,
"50401104808",0,0,0,0,0,224,0,0,0,0,224,
"50401104809",0,0,0,0,0,201,0,0,0,0,201,
"50401104810",0,0,0,0,0,161,0,0,0,0,161,
"50401104811",0,0,0,0,191,0,0,0,0,0,191,
"50401104812",0,0,0,0,0,0,170,0,0,0,170,
"50401104813",0,0,0,0,0,116,0,0,0,0,116,
"50401104814",0,0,0,0,109,0,0,0,0,0,109,
"50401104815",0,0,0,0,0,192,0,0,0,0,192,
"50401104816",0,0,0,0,139,0,0,0,0,0,139,
"50401104817",0,0,0,0,0,186,0,0,0,0,186,
"50401104818",0,0,0,0,110,0,0,0,0,0,110,
"50401104819",0,0,0,0,152,0,0,0,0,0,152,
"50401104820",0,0,0,0,0,112,0,0,0,0,112,
"50401104821",0,0,0,0,0,0,101,0,0,0,101,
"50402104901",0,0,0,191,0,0,0,0,0,0,191,
"50402104902",0,0,0,0,0,0,87,0,0,0,87,
"50402104903",0,0,0,0,0,0,72,0,0,0,72,
"50402104904",0,0,154,0,0,0,0,0,0,0,154,
"50402104906",0,0,0,0,0,135,0,0,0,0,135,
"50402104907",0,0,0,209,0,0,0,0,0,0,209,
"50402104908",0,0,0,0,0,169,0,0,0,0,169,
"50402104909",0,0,0,0,27,0,0,0,0,0,27,
"50402104910",0,0,0,0,0,102,0,0,0,0,102,
"50402104911",0,0,0,0,0,8,0,0,0,0,8,
"50402104912",0,0,0,0,0,0,0,0,0,0,0,
"50402104913",0,0,0,0,0,0,0,0,0,0,0,
"50402105001",0,0,0,0,0,0,0,0,0,111,111,
"50402105002",0,0,0,0,0,154,0,0,0,0,154,
"50402105003",0,0,0,0,0,0,0,0,0,0,0,
"50402105004",0,0,0,0,0,0,0,146,0,0,146,
"50402105005",0,0,0,0,0,0,0,165,0,0,165,
"50402105006",0,0,0,0,0,0,0,161,0,0,161,
"50402105007",0,0,0,0,0,0,0,129,0,0,129,
"50402105008",0,0,0,0,0,0,0,0,136,0,136,
"50402105009",0,0,0,0,0,0,0,0,113,0,113,
"50402105011",0,0,0,0,0,0,0,0,121,0,121,
"50402105012",0,0,0,0,0,0,0,0,136,0,136,
"50402105013",0,0,0,0,0,0,0,0,215,0,215,
"50402105014",0,0,0,0,0,0,0,127,0,0,127,
"50402105015",0,0,0,0,0,0,0,243,0,0,243,
"50402105016",0,0,0,0,0,0,96,0,0,0,96,
"50402105017",0,0,0,0,0,0,0,62,0,0,62,
"50402105018",0,0,0,0,0,0,190,0,0,0,190,
"50402105019",0,0,0,0,0,0,0,107,0,0,107,
"50402105020",0,0,0,0,0,0,0,210,0,0,210,
"50402105021",0,0,0,0,0,0,0,0,0,0,0,
"50402105022",0,0,0,0,0,0,0,0,174,0,174,
"50402105101",0,0,0,0,0,0,0,126,0,0,126,
"50402105103",0,0,0,0,0,113,0,0,0,0,113,
"50402105104",0,226,0,0,0,0,0,0,0,0,226,
"50402105105",0,255,0,0,0,0,0,0,0,0,255,
"50402105106",0,0,0,149,0,0,0,0,0,0,149,
"50402105107",0,0,0,0,0,0,0,154,0,0,154,
"50402105108",0,0,0,0,0,0,608,0,0,0,608,
"50402105109",0,0,0,0,0,0,0,102,0,0,102,
"50402105111",0,0,0,0,0,0,0,120,0,0,120,
"50402105112",0,0,0,0,109,0,0,0,0,0,109,
"50402105113",0,0,0,0,0,0,112,0,0,0,112,
"50402105114",0,0,0,0,0,0,0,140,0,0,140,
"50402105115",0,0,182,0,0,0,0,0,0,0,182,
"50402105201",0,0,0,0,0,0,0,0,0,0,0,
"50402105301",0,0,0,0,0,177,0,0,0,0,177,
"50402105302",0,0,0,0,0,0,124,0,0,0,124,
"50402105303",0,0,0,0,0,0,191,0,0,0,191,
"50402105304",0,0,0,0,0,0,0,223,0,0,223,
"50402105305",0,0,0,0,0,0,256,0,0,0,256,
"50402105306",0,0,0,0,72,0,0,0,0,0,72,
"50402105307",0,0,0,0,0,0,85,0,0,0,85,
"50402105308",0,0,0,0,0,177,0,0,0,0,177,
"50402105309",0,0,0,0,0,0,83,0,0,0,83,
"50402105310",0,0,0,0,0,111,0,0,0,0,111,
"50402105311",0,0,0,0,0,0,0,101,0,0,101,
"50402105312",0,0,0,0,0,0,164,0,0,0,164,
"50402105313",0,0,0,0,0,0,77,0,0,0,77,
"50402105314",0,0,0,0,0,231,0,0,0,0,231,
"50402105315",0,0,0,0,0,0,0,23,0,0,23,
"50402105316",0,0,0,0,0,149,0,0,0,0,149,
"50402105317",0,0,0,0,0,202,0,0,0,0,202,
"50402105318",0,0,0,0,122,0,0,0,0,0,122,
"50402105319",0,0,0,136,0,0,0,0,0,0,136,
"50402105320",0,0,0,0,123,0,0,0,0,0,123,
"50402105321",0,0,0,159,0,0,0,0,0,0,159,
"50402105322",0,0,0,0,0,0,136,0,0,0,136,
"50402105323",0,0,0,150,0,0,0,0,0,0,150,
"50402105324",0,0,0,0,0,180,0,0,0,0,180,
"50402105325",0,0,0,0,0,142,0,0,0,0,142,
